01:00;1;3;2:3;1.75;3.39;5.18;12
01:00;17;6;3:1;2.34;3.30;3.06;12
01:00;5;0;2:2;2.42;3.08;3.11;12
00:00;19;13;1:1;2.07;3.22;3.74;12
00:00;15;11;0:0;2.76;3.15;2.64;12
22:30;9;16;2:0;1.37;4.84;8.55;12
22:30;12;4;3:1;3.11;3.24;2.33;12
21:30;8;10;0:0;2.00;3.21;4.00;13
21:30;16;12;2:0;1.80;3.50;4.54;13
21:30;13;14;1:0;2.31;3.08;3.29;13
19:00;3;19;3:0;2.14;3.15;3.64;13
19:00;0;2;1:0;3.00;2.96;2.56;13
19:00;11;1;2:0;1.52;3.89;6.81;13
19:00;6;9;2:0;2.17;3.30;3.35;13
00:00;7;17;2:1;1.89;3.36;4.26;13
21:30;18;15;3:1;2.02;3.20;3.93;13
21:30;4;5;3:0;1.58;3.90;5.70;13
23:30;9;3;2:1;1.30;5.20;10.02;13
22:30;2;8;1:0;2.02;3.14;4.01;13
01:00;1;6;2:4;5.42;3.77;1.63;13
01:00;14;0;1:0;3.09;3.09;2.41;13
01:00;12;11;2:0;3.09;3.22;2.34;13
00:00;17;18;3:0;1.70;3.42;5.50;13
00:00;15;7;3:1;2.55;3.15;2.83;13
22:30;19;4;1:1;2.89;3.31;2.42;13
22:30;10;16;1:0;1.47;4.06;7.33;13
22:30;5;13;1:0;1.78;3.42;4.81;13
21:30;16;5;1:1;2.05;3.36;3.61;13
21:30;3;17;0:0;2.42;2.99;3.18;13
21:30;11;19;2:3;1.47;4.08;7.51;13
19:00;8;1;1:0;1.61;3.78;5.67;13
19:00;13;2;0:0;3.44;3.13;2.22;13
19:00;4;9;3:3;2.48;3.29;2.82;13
19:00;6;15;2:0;1.42;4.41;7.60;13
00:00;18;14;0:0;2.15;3.07;3.68;13
21:30;0;10;0:1;2.39;3.01;3.22;13
21:30;7;12;3:1;1.53;3.90;6.62;13
21:30;14;16;3:1;2.13;3.22;3.47;12
21:30;10;3;1:0;1.56;3.66;6.62;12
21:30;12;0;1:2;2.37;3.10;3.12;12
19:00;1;7;1:0;2.51;3.09;2.91;12
19:00;2;4;1:1;1.78;3.42;4.77;12
19:00;17;8;0:0;2.41;3.20;2.96;12
19:00;19;6;1:1;2.84;3.22;2.47;12
19:00;15;13;2:0;1.77;3.44;4.72;12
21:30;9;18;4:2;1.29;5.16;10.48;12
21:30;5;11;0:1;2.78;3.03;2.66;12
21:30;16;3;0:0;1.87;3.38;4.27;11
21:30;14;9;0:1;4.06;3.31;1.95;11
19:00;13;0;0:2;2.23;3.07;3.46;11
19:00;4;15;4:0;1.53;3.92;6.45;11
19:00;10;2;2:1;2.23;3.03;3.48;11
19:00;6;7;2:1;1.87;3.34;4.32;11
19:00;12;19;0:1;1.86;3.46;4.17;11
00:00;5;17;1:0;1.99;3.26;3.93;11
21:30;8;11;1:0;2.10;3.25;3.55;11
21:30;1;18;1:0;1.81;3.35;4.67;11
23:30;9;10;1:0;1.59;3.72;6.01;11
22:30;2;14;5:2;1.51;3.79;7.29;11
01:00;18;4;1:0;2.92;3.09;2.51;11
01:00;0;8;2:1;2.66;3.15;2.68;11
01:00;11;6;0:1;1.86;3.37;4.34;11
00:00;3;13;0:0;1.74;3.40;5.06;11
00:00;17;12;2:0;1.78;3.48;4.59;11
22:30;19;1;1:0;2.43;3.22;2.92;11
22:30;7;16;2:0;1.69;3.53;5.30;11
22:30;15;5;2:1;2.23;3.26;3.22;11
21:30;1;4;2:0;3.79;3.33;1.99;11
21:30;19;8;2:2;3.23;3.21;2.25;11
21:30;15;16;1:1;2.29;3.18;3.19;11
19:00;17;0;0:1;1.89;3.26;4.39;11
19:00;9;7;3:0;1.50;3.94;6.83;11
19:00;10;13;2:0;1.54;3.77;6.63;11
19:00;5;6;1:2;2.63;3.22;2.67;11
19:00;12;18;0:0;1.81;3.36;4.65;11
00:00;2;3;1:1;1.44;3.93;8.50;11
21:30;14;11;0:1;2.65;3.07;2.77;11
21:30;8;5;2:1;1.63;3.71;5.47;11
21:30;18;19;0:1;1.94;3.28;4.17;11
21:30;6;12;3:1;1.50;4.01;6.83;11
19:00;16;1;2:0;2.18;3.34;3.26;11
19:00;0;15;1:0;1.72;3.59;4.93;11
19:00;11;10;2:0;2.07;3.19;3.76;11
19:00;7;2;0:1;2.57;2.97;2.94;11
00:00;4;17;1:1;1.69;3.71;5.09;11
21:30;3;14;1:0;2.23;3.11;3.44;11
21:30;13;9;0:0;4.54;3.60;1.77;11
00:00;18;8;1:1;3.00;3.17;2.43;11
21:30;8;16;3:1;1.55;3.99;6.00;11
21:30;4;14;2:0;1.60;3.73;5.87;11
21:30;11;7;1:0;1.77;3.43;4.78;11
19:00;18;0;1:0;2.05;3.13;3.86;11
19:00;17;2;0:0;2.83;2.94;2.70;11
19:00;19;15;3:0;2.26;3.14;3.30;11
19:00;5;3;1:1;1.78;3.38;4.80;11
00:00;12;10;2:1;2.62;3.09;2.79;11
21:30;1;9;1:1;3.05;3.35;2.29;11
21:30;6;13;1:1;1.32;4.99;9.35;11
21:30;0;1;1:0;2.71;3.16;2.63;11
21:30;10;17;2:3;1.67;3.54;5.43;11
19:00;16;4;0:3;2.65;3.24;2.64;11
19:00;2;5;2:0;1.78;3.41;4.75;11
19:00;14;6;2:1;2.76;3.16;2.59;11
19:00;15;8;2:1;3.08;3.24;2.31;11
00:00;3;11;0:1;3.44;3.21;2.16;11
21:30;13;12;1:3;1.99;3.30;3.84;11
21:30;9;19;5:0;1.19;6.30;14.46;11
21:30;7;18;3:0;1.58;3.68;6.19;11
21:30;16;13;2:0;1.75;3.61;4.63;11
21:30;4;7;1:0;1.96;3.31;3.99;11
21:30;14;15;0:0;1.81;3.44;4.56;11
19:00;11;0;4:0;1.60;3.72;5.91;11
19:00;5;9;1:2;3.41;3.25;2.15;11
19:00;12;2;0:0;2.94;3.10;2.49;11
00:00;1;17;1:0;2.12;3.28;3.48;11
21:30;8;3;1:1;1.66;3.63;5.38;11
21:30;19;10;0:1;3.53;3.19;2.13;11
21:30;6;18;0:1;1.35;4.70;9.20;11
00:00;9;12;3:1;1.33;4.98;8.86;11
22:30;2;11;2:1;1.94;3.18;4.19;11
22:30;7;5;2:0;1.94;3.32;3.99;11
01:00;3;6;0:2;3.22;3.18;2.27;11
01:00;13;4;3:2;3.36;3.22;2.19;11
01:00;0;16;1:2;2.13;3.34;3.39;11
22:30;17;19;0:2;1.52;3.83;7.03;11
22:30;10;14;0:0;1.57;3.63;6.66;11
22:30;15;1;1:0;2.30;3.25;3.11;11
00:00;15;3;1:0;2.32;3.11;3.21;11
21:30;19;16;1:3;2.96;3.21;2.41;11
21:30;4;11;1:1;2.04;3.19;3.82;11
21:30;7;13;2:0;1.94;3.37;3.98;11
19:00;18;3;2:1;2.05;3.15;3.87;11
19:00;2;1;1:1;1.70;3.48;5.31;11
19:00;9;0;3:0;1.78;3.58;4.46;11
19:00;10;5;0:0;1.86;3.29;4.48;11
00:00;12;15;0:1;1.72;3.60;4.89;11
21:30;6;8;2:1;1.72;3.71;4.72;11
21:30;17;14;3:0;2.09;3.27;3.56;11
00:00;3;7;0:2;2.25;3.08;3.43;11
22:30;0;19;1:1;1.75;3.47;4.87;11
01:00;8;4;2:0;2.62;3.17;2.68;11
01:00;16;6;2:2;2.98;3.26;2.39;11
01:00;2;9;1:0;2.47;3.11;3.03;11
00:00;14;12;0:0;1.87;3.42;4.19;11
00:00;11;18;2:0;1.59;3.71;6.07;11
22:30;13;17;1:0;2.31;3.17;3.17;11
22:30;5;1;0:2;2.32;3.17;3.14;11
22:30;15;10;0:0;3.62;3.25;2.08;11
21:30;8;13;0:0;1.61;3.75;5.79;11
21:30;1;12;1:1;1.78;3.66;4.36;11
21:30;18;5;2:0;2.48;3.10;2.96;11
21:30;11;9;1:3;2.39;3.24;2.97;11
19:00;16;17;2:0;2.77;3.21;2.56;11
19:00;19;14;0:1;2.66;3.11;2.73;11
19:00;7;0;0:0;2.10;3.23;3.58;11
19:00;15;2;1:4;2.93;2.97;2.58;11
00:00;6;10;1:0;2.01;3.29;3.81;11
21:30;3;4;0:1;4.47;3.38;1.84;11
00:00;12;8;2:3;2.31;3.24;3.10;11
22:30;14;7;2:2;2.01;3.30;3.81;11
22:30;5;19;1:0;1.52;3.94;6.50;11
01:00;2;16;1:1;1.62;3.63;5.90;10
01:00;4;6;5:2;2.28;3.21;3.20;10
01:00;10;1;2:1;1.75;3.55;4.81;10
00:00;13;18;1:0;2.05;3.35;3.59;10
00:00;9;15;2:0;1.29;5.35;10.04;10
22:30;17;11;1:1;2.31;3.25;3.14;10
22:30;0;3;1:1;1.83;3.47;4.37;10
21:30;13;11;0:0;3.42;3.30;2.13;10
21:30;7;8;1:2;2.41;3.20;3.00;10
21:30;12;5;0:1;2.28;3.23;3.19;10
19:00;16;18;1:1;1.71;3.60;4.99;10
19:00;2;19;0:1;1.30;4.90;10.89;10
19:00;0;6;0:2;2.37;3.16;3.07;10
19:00;10;4;1:0;2.04;3.20;3.85;10
21:30;9;17;3:2;1.45;4.26;7.28;10
01:00;14;1;2:0;3.48;3.25;2.14;10
21:30;3;12;1:1;2.35;3.20;3.05;10
21:30;17;15;0:1;1.53;4.02;6.25;10
21:30;19;7;0:2;5.28;3.67;1.66;10
19:00;8;9;2:1;2.16;3.28;3.40;10
19:00;18;10;1:2;3.59;3.13;2.14;10
19:00;4;0;2:0;2.03;3.31;3.69;10
19:00;6;2;1:1;2.71;3.04;2.73;10
00:00;1;13;6:0;1.58;3.81;5.83;10
21:30;11;16;2:1;1.51;4.01;6.50;10
21:30;5;14;2:0;1.93;3.36;4.05;10
21:30;8;14;0:1;1.83;3.48;4.36;10
21:30;18;2;0:1;3.52;3.01;2.24;10
19:00;3;1;1:0;2.19;3.24;3.33;10
19:00;13;19;1:0;1.88;3.42;4.16;10
19:00;0;5;4:2;2.23;3.24;3.26;10
19:00;11;15;2:1;1.34;4.76;9.39;10
00:00;4;12;1:2;1.38;4.55;8.53;10
21:30;16;9;2:3;2.94;3.29;2.38;10
21:30;7;10;0:0;2.02;3.27;3.79;10
21:30;6;17;2:2;1.61;3.70;5.90;10
21:30;19;3;0:2;3.01;3.18;2.40;10
21:30;14;13;1:0;1.73;3.50;4.95;10
21:30;10;8;2:1;2.39;3.15;3.04;10
21:30;15;18;2:1;1.82;3.46;4.45;10
19:00;1;11;2:2;2.63;3.22;2.66;10
19:00;2;0;2:0;1.89;3.27;4.37;10
19:00;9;6;1:1;2.14;3.29;3.40;10
19:00;12;16;2:2;2.11;3.34;3.44;10
00:00;5;4;0:1;2.31;3.22;3.09;10
21:30;17;7;0:0;2.39;3.23;2.97;10
21:30;13;5;1:2;2.95;3.19;2.43;10
21:30;0;14;0:0;2.09;3.29;3.61;10
21:30;7;15;1:1;1.38;4.58;8.29;10
19:00;8;2;0:0;2.38;3.11;3.11;10
19:00;16;10;1:0;3.18;3.22;2.26;10
19:00;3;9;1:2;2.52;3.23;2.79;10
19:00;6;1;3:0;1.75;3.58;4.66;10
00:00;18;17;0:0;2.34;3.18;3.08;10
21:30;4;19;3:0;1.53;3.93;6.45;10
21:30;11;12;1:0;1.49;4.11;6.87;10
